,wd20cd,wd20nm,total_population,mean_age,median_age,country,prediction
6594,E05012660,Creekmoor,8827.0,43.0280956157245,45.0,England,False
6595,E05012661,East Cliff & Springbourne,17042.0,38.0737002699214,35.0,England,False
6596,E05012662,East Southbourne & Tuckton,8728.0,49.3209211732356,53.0,England,False
6597,E05012663,Hamworthy,13614.0,40.8888644042897,41.0,England,False
6598,E05012664,Highcliffe & Walkford,10194.0,54.1960957425937,60.0,England,False
6599,E05012665,Kinson,17304.0,41.537736939436,43.0,England,False
6600,E05012666,Littledown & Ilford,9689.0,42.5789039116524,45.0,England,False
6601,E05012667,Moordown,10170.0,38.348869223205504,39.0,England,False
6602,E05012668,"Mudeford, Stanpit & West Highcliffe",9751.0,51.6281407035176,57.0,England,False
6603,E05012669,Muscliff & Strouden Park,16871.0,40.8463635824788,42.0,England,False
6604,E05012670,Newtown & Heatherlands,17518.0,39.3302888457586,39.0,England,False
6605,E05012671,Oakdale,10636.0,43.6513726965024,46.0,England,False
6606,E05012672,Parkstone,10734.0,44.1816657350475,45.0,England,False
6607,E05012673,Penn Hill,11521.0,41.9750021699505,43.0,England,False
6608,E05012674,Poole Town,13458.0,42.39448655075049,41.0,England,False
6609,E05012675,Queen's Park,11129.0,38.198220864408306,37.0,England,False
6610,E05012676,Redhill & Northbourne,9428.0,42.9385871871023,45.0,England,False
6611,E05012677,Talbot & Branksome Woods,13715.0,42.1639081297849,41.0,England,False
6612,E05012678,Wallisdown & Winton West,10344.0,39.2587006960557,37.0,England,False
6613,E05012679,West Southbourne,10755.0,42.3583449558345,43.0,England,False
6614,E05012680,Westbourne & West Cliff,11023.0,45.639571804409,42.0,England,False
6615,E05012681,Winton East,11099.0,32.7148391747004,27.0,England,False
6616,E05012682,Beacon,5190.0,46.8481695568401,52.0,England,False
6617,E05012683,Beaminster,3950.0,50.9513924050633,55.0,England,False
6618,E05012684,Blackmore Vale,4514.0,47.4461674789544,53.0,England,False
6619,E05012685,Blandford,10992.0,43.3801855895197,44.0,England,False
6620,E05012686,Bridport,14708.0,49.533179222192,54.0,England,False
6621,E05012687,Chalk Valleys,4819.0,49.0186760738742,54.0,England,False
6622,E05012688,Charminster St Mary's,4861.0,45.5612013988891,49.0,England,False
6623,E05012689,Chesil Bank,3977.0,52.6165451345235,58.0,England,False
6624,E05012690,Chickerell,7630.0,45.2819134993447,49.0,England,False
6625,E05012691,Colehill & Wimborne Minster East,8865.0,46.0354201917654,49.0,England,False
6626,E05012692,Corfe Mullen,10219.0,43.7289362951365,47.0,England,False
6627,E05012693,Cranborne & Alderholt,5091.0,45.0139461795325,49.0,England,False
6628,E05012694,Cranborne Chase,5024.0,39.7147691082803,38.0,England,False
6629,E05012695,Crossways,3773.0,46.878876225815,51.0,England,False
6630,E05012696,Dorchester East,8347.0,45.6683838504852,49.0,England,False
6631,E05012697,Dorchester Poundbury,3735.0,47.1309236947791,49.0,England,False
6632,E05012698,Dorchester West,9356.0,45.4258230012826,47.0,England,False
6633,E05012699,Eggardon,5211.0,47.065246593744,52.0,England,False
6634,E05012700,Ferndown North,8852.0,53.132286488929104,59.0,England,False
6635,E05012701,Ferndown South,8835.0,47.9535936615733,51.0,England,False
6636,E05012702,Gillingham,15881.0,46.0019520181349,49.0,England,False
6637,E05012703,Hill Forts & Upper Tarrants,4820.0,45.4732365145228,50.0,England,False
6638,E05012704,Littlemoor & Preston,9537.0,47.7339834329454,52.0,England,False
6639,E05012705,Lyme & Charmouth,5110.0,53.5362035225049,58.0,England,False
6640,E05012706,Lytchett Matravers & Upton,12667.0,44.0869977105866,47.0,England,False
6641,E05012707,Marshwood Vale,4549.0,52.0312156517916,58.0,England,False
6642,E05012708,Melcombe Regis,4337.0,44.8344477749597,47.0,England,False
6643,E05012709,Portland,13311.0,42.9930884231087,46.0,England,False
6644,E05012710,Puddletown & Lower Winterborne,5529.0,46.3092783505155,50.0,England,False
6645,E05012711,Radipole,9686.0,47.6949205038199,51.0,England,False
6646,E05012712,Rodwell & Wyke,14382.0,45.5180781532471,49.0,England,False
6647,E05012713,St Leonards & St Ives,7354.0,53.536170791406,59.0,England,False
6648,E05012714,Shaftesbury Town,8935.0,42.8498041410185,44.0,England,False
6649,E05012715,Sherborne East,4750.0,49.077473684210496,53.0,England,False
6650,E05012716,Sherborne Rural,4936.0,49.5178282009724,55.0,England,False
6651,E05012717,Sherborne West,5144.0,43.1306376360809,44.0,England,False
6652,E05012718,South East Purbeck,4157.0,50.3283617993746,55.0,England,False
6653,E05012719,Stalbridge & Marnhull,4869.0,51.710207434791506,57.0,England,False
6654,E05012720,Stour & Allen Vale,5090.0,46.5265225933202,51.0,England,False
6655,E05012721,Sturminster Newton,4699.0,46.3553947648436,48.0,England,False
6656,E05012722,Swanage,9817.0,50.1283487827239,55.0,England,False
6657,E05012723,Upwey & Broadwey,4399.0,46.0115935439873,50.0,England,False
6658,E05012724,Verwood,13650.0,45.2594871794872,48.0,England,False
6659,E05012725,Wareham,10145.0,47.5515032035486,52.0,England,False
6660,E05012726,West Moors & Three Legged Cross,9108.0,52.7022397891963,58.0,England,False
6661,E05012727,West Parley,3584.0,51.917410714285694,57.0,England,False
6662,E05012728,West Purbeck,10312.0,42.5328743211792,43.0,England,False
6663,E05012729,Westham,9286.0,43.0222916217963,45.0,England,False
6664,E05012730,Wimborne Minster,7381.0,45.9804904484487,48.0,England,False
6665,E05012731,Winterborne & Broadmayne,4264.0,49.0799718574109,54.0,England,False
6666,E05012732,Winterborne North,4070.0,46.8579852579853,51.0,England,False
6667,E05012733,Yetminster,4800.0,50.0991666666667,55.0,England,False
6668,E05012734,Aldeburgh & Leiston,12103.0,49.40568454102289,54.0,England,False
6669,E05012735,Beccles & Worlingham,15099.0,45.6777270017882,48.0,England,False
6670,E05012736,Bungay & Wainford,8843.0,46.2078480153794,50.0,England,False
6671,E05012737,Carlford & Fynn Valley,8505.0,46.9621399176955,51.0,England,False
6672,E05012738,Carlton & Whitton,10951.0,44.7594740206374,47.0,England,False
6673,E05012739,Carlton Colville,10228.0,41.8277278060227,43.0,England,False
6674,E05012740,Deben,5980.0,43.426086956521694,45.0,England,False
6675,E05012741,Eastern Felixstowe,13268.0,51.1020500452216,55.0,England,False
6676,E05012742,Framlingham,8480.0,46.6119103773585,51.0,England,False
6677,E05012743,Gunton & St Margarets,9723.0,45.4600431965443,48.0,England,False
6678,E05012744,Halesworth & Blything,8147.0,49.6949797471462,55.0,England,False
6679,E05012745,Harbour & Normanston,16283.0,38.9898667321747,38.0,England,False
6680,E05012746,Kelsale & Yoxford,3916.0,49.1961184882533,55.0,England,False
6681,E05012747,Kesgrave,15724.0,40.3678453319766,41.0,England,False
6682,E05012748,Kessingland,4342.0,49.1798710271764,54.0,England,False
6683,E05012749,Kirkley & Pakefield,13397.0,45.3474658505636,48.0,England,False
6684,E05012750,Lothingland,3663.0,47.951405951406,52.0,England,False
6685,E05012751,Martlesham & Purdis Farm,7582.0,46.9046425745186,50.0,England,False
6686,E05012752,Melton,4164.0,47.1171950048031,52.0,England,False
6687,E05012753,Orwell & Villages,9802.0,45.961436441542496,50.0,England,False
6688,E05012754,Oulton Broad,12594.0,46.9645863109417,51.0,England,False
6689,E05012755,Rendlesham & Orford,5032.0,42.4387917329094,45.0,England,False
6690,E05012756,Rushmere St Andrew,4454.0,46.0500673551864,50.0,England,False
6691,E05012757,Saxmundham,4622.0,42.3360017308524,44.0,England,False
6692,E05012758,Southwold,4022.0,53.0959721531576,59.0,England,False
6693,E05012759,Western Felixstowe,11282.0,42.4254564793476,44.0,England,False
6694,E05012760,Wickham Market,4987.0,46.8333667535593,51.0,England,False
6695,E05012761,Woodbridge,8228.0,49.1435342732134,53.0,England,False
6696,E05012762,"Wrentham, Wangford & Westleton",4040.0,49.9829207920792,56.0,England,False
6697,E05012763,Abbeygate,5281.0,45.0852111342549,44.0,England,False
6698,E05012764,Bardwell,2676.0,44.5885650224215,49.0,England,False
6699,E05012765,Barningham,2637.0,48.1505498672734,53.0,England,False
6700,E05012766,Barrow,2495.0,44.770340681362704,47.0,England,False
6701,E05012767,Brandon Central,3518.0,39.6213757816941,38.0,England,False
6702,E05012768,Brandon East,2745.0,48.0298724954463,53.0,England,False
6703,E05012769,Brandon West,3293.0,43.9137564530823,46.0,England,False
6704,E05012770,Chedburgh & Chevington,2572.0,47.5225505443235,52.0,England,False
6705,E05012771,"Clare, Hundon & Kedington",8553.0,46.1843797497954,48.0,England,False
6706,E05012772,Eastgate,2691.0,50.9476031215162,52.0,England,False
6707,E05012773,Exning,2171.0,42.1625978811608,43.0,England,False
6708,E05012774,Haverhill Central,3209.0,40.540355250857,39.0,England,False
6709,E05012775,Haverhill East,4635.0,36.9674217907228,36.0,England,False
6710,E05012776,Haverhill North,4101.0,41.0136552060473,42.0,England,False
6711,E05012777,Haverhill South,6966.0,37.3092161929371,35.0,England,False
6712,E05012778,Haverhill South East,2554.0,42.3668754894283,44.0,England,False
6713,E05012779,Haverhill West,6016.0,38.07064494680849,38.0,England,False
6714,E05012780,Horringer,2617.0,46.1807413068399,49.0,England,False
6715,E05012781,Iceni,6338.0,30.6278005680025,30.0,England,False
6716,E05012782,Ixworth,2256.0,44.550975177305,46.5,England,False
6717,E05012783,Kentford & Moulton,2562.0,45.9426229508197,49.0,England,False
6718,E05012784,Lakenheath,8756.0,34.5099360438556,29.0,England,False
6719,E05012785,Manor,2581.0,42.4850833010461,45.0,England,False
6720,E05012786,Mildenhall Great Heath,3326.0,37.5619362597715,36.0,England,False
6721,E05012787,Mildenhall Kingsway & Market,2840.0,41.13697183098591,39.0,England,False
6722,E05012788,Mildenhall Queensway,2888.0,43.96018005540169,43.0,England,False
6723,E05012789,Minden,5758.0,44.375824939215,46.5,England,False
6724,E05012790,Moreton Hall,7994.0,37.667125344008,38.0,England,False
6725,E05012791,Newmarket East,5593.0,38.8719828356875,36.0,England,False
6726,E05012792,Newmarket North,5346.0,39.2770295548073,37.0,England,False
6727,E05012793,Newmarket West,5660.0,42.3075971731449,40.0,England,False
6728,E05012794,Pakenham & Troston,3147.0,36.4798220527487,33.0,England,False
6729,E05012795,Risby,3174.0,43.7826086956522,47.0,England,False
6730,E05012796,Rougham,2374.0,45.8765796124684,50.0,England,False
6731,E05012797,St Olaves,4170.0,39.910551558753,39.0,England,False
6732,E05012798,Southgate,4262.0,45.4990614734866,47.0,England,False
6733,E05012799,Stanton,2830.0,45.580212014134304,49.0,England,False
6734,E05012800,The Fornhams & Great Barton,4500.0,49.5388888888889,54.0,England,False
6735,E05012801,The Rows,7627.0,32.7920545430707,29.0,England,False
6736,E05012802,Tollgate,5892.0,40.2686693822132,39.0,England,False
6737,E05012803,Westgate,5506.0,47.7829640392299,50.0,England,False
6738,E05012804,Whepstead & Wickhambrook,2495.0,48.6665330661323,54.0,England,False
6739,E05012805,Withersfield,2440.0,43.44590163934431,45.0,England,False
6740,E05012806,Alcombe,2267.0,47.4199382443758,51.0,England,False
6741,E05012807,Blackbrook & Holway,6516.0,41.298189073051,42.0,England,False
6742,E05012808,Comeytrowe & Bishop's Hull,9004.0,45.6479342514438,48.0,England,False
6743,E05012809,Cotford St Luke & Oake,3132.0,39.3154533844189,42.0,England,False
6744,E05012810,Creech St Michael,2924.0,45.8649110807114,49.0,England,False
6745,E05012811,Dulverton & District,2335.0,53.022269807280495,58.0,England,False
6746,E05012812,Exmoor,2372.0,50.704468802698095,56.5,England,False
6747,E05012813,Halcon & Lane,6640.0,38.458734939759,38.0,England,False
6748,E05012814,Hatch & Blackdown,2624.0,50.0240091463415,55.0,England,False
6749,E05012815,Manor & Tangier,3343.0,44.2276398444511,46.0,England,False
6750,E05012816,Milverton & District,2622.0,48.2315026697178,53.0,England,False
6751,E05012817,Minehead Central,4980.0,44.4650602409639,45.0,England,False
6752,E05012818,Minehead North,2506.0,54.2817238627295,60.0,England,False
6753,E05012819,Monument,2808.0,49.8404558404558,54.0,England,False
6754,E05012820,North Curry & Ruishton,5386.0,47.1695135536576,52.0,England,False
6755,E05012821,North Town,2873.0,41.1750783153498,40.0,England,False
6756,E05012822,Norton Fitzwarren & Staplegrove,6855.0,39.8882567469001,38.0,England,False
6757,E05012823,Old Cleeve & District,4804.0,51.5270607826811,58.0,England,False
6758,E05012824,Periton & Woodcombe,2334.0,52.35646958012,59.0,England,False
6759,E05012825,Porlock & District,2282.0,54.5959684487292,60.0,England,False
6760,E05012826,Priorswood,9781.0,41.803189857887695,41.0,England,False
6761,E05012827,Quantock Vale,2628.0,49.4661339421613,54.0,England,False
6762,E05012828,Rockwell Green,2886.0,42.704088704088704,45.0,England,False
6763,E05012829,South Quantock,5169.0,48.3195976010834,53.0,England,False
6764,E05012830,"Trull, Pitminster & Corfe",3419.0,47.0880374378473,51.0,England,False
6765,E05012831,Victoria,5419.0,39.1895183613213,36.0,England,False
6766,E05012832,Vivary,5200.0,46.0761538461538,48.0,England,False
6767,E05012833,Watchet & Williton,6860.0,48.0599125364432,53.0,England,False
6768,E05012834,Wellington East,4872.0,43.08949096880129,45.0,England,False
6769,E05012835,Wellington North,5463.0,41.2557203002014,42.0,England,False
6770,E05012836,Wellington South,2589.0,50.6183854770182,55.0,England,False
6771,E05012837,Wellsprings & Rowbarton,6760.0,40.6542899408284,40.0,England,False
6772,E05012838,West Monkton & Cheddon Fitzpaine,7658.0,37.6559153826064,38.0,England,False
6773,E05012839,Wilton & Sherford,2629.0,49.3982502852796,53.0,England,False
6774,E05012840,Wiveliscombe & District,5175.0,47.7429951690821,52.0,England,False
6775,E05012841,Adel & Wharfedale,19501.0,43.8940567150403,46.0,England,False
6776,E05012842,Alwoodley,22841.0,41.4788757059673,42.0,England,False
6777,E05012843,Ampthill,13598.0,42.1207530519194,44.0,England,False
6778,E05012844,Caddington,9832.0,44.9936940602116,48.0,England,False
6779,E05012845,Dunstable-Manshead,5737.0,38.0012201499041,37.0,England,False
6780,E05012846,Dunstable-Northfields,10789.0,36.3238483640745,35.0,England,False
6781,E05012847,Houghton Conquest and Haynes,3042.0,45.1213017751479,49.0,England,False
6782,E05012848,Houghton Hall,9223.0,37.6404640572482,37.0,England,False
6783,E05012849,Northill,4511.0,46.2810906672578,50.0,England,False
6784,E05012850,Sandy,13682.0,40.3446864493495,41.0,England,False
6785,E05012851,Ditchingham & Earsham,6461.0,47.5935613682093,51.0,England,False
6786,E05012852,Harleston,6098.0,45.8693014102985,48.0,England,False
6787,E05012853,Henley-on-Thames,11863.0,44.789007839501,46.0,England,False
6788,E05012854,Sonning Common,7454.0,46.0521867453716,50.0,England,False
6789,E05012855,Alkham & Capel-le-Ferne,3186.0,52.0213433772756,57.0,England,False
6790,E05012856,"Aylesham, Eythorne & Shepherdswell",10823.0,40.68982721980969,41.0,England,False
6791,E05012857,Buckland,7848.0,38.1437308868502,37.0,England,False
6792,E05012858,Dover Downs & River,6822.0,46.880680152448,50.0,England,False
6793,E05012859,Eastry Rural,6879.0,45.5758104375636,50.0,England,False
6794,E05012860,"Guston, Kingsdown & St Margaret's-at-Cliffe",7515.0,47.9431803060546,52.0,England,False
6795,E05012861,Little Stour & Ashstone,7211.0,45.7168215226737,49.0,England,False
6796,E05012862,Maxton & Elms Vale,4000.0,41.956,44.0,England,False
6797,E05012863,Middle Deal,7049.0,44.0699389984395,47.0,England,False
6798,E05012864,Mill Hill,8018.0,42.803317535545,45.0,England,False
6799,E05012865,North Deal,7729.0,47.5082158105835,51.0,England,False
6800,E05012866,St Radigunds,7387.0,35.6566941925003,34.0,England,False
6801,E05012867,Sandwich,6638.0,48.03479963844529,53.0,England,False
6802,E05012868,Tower Hamlets,4775.0,35.4257591623037,34.0,England,False
6803,E05012869,Town & Castle,8919.0,39.785626191277,38.0,England,False
6804,E05012870,Walmer,6993.0,51.4165594165594,56.0,England,False
6805,E05012871,Whitfield,6339.0,43.7835620760372,46.0,England,False
6806,E05012872,Banstead Village,10048.0,45.795979299363104,47.0,England,False
6807,E05012873,"Chipstead, Kingswood & Woodmansterne",9847.0,44.1591347618564,48.0,England,False
6808,E05012874,Earlswood & Whitebushes,10111.0,37.1976065671051,37.0,England,False
6809,E05012875,"Hooley, Merstham & Netherne",11564.0,38.2147180906261,39.0,England,False
6810,E05012876,Horley Central & South,10331.0,41.4606524053819,41.0,England,False
6811,E05012877,Horley East & Salfords,9861.0,38.7570226143393,40.0,England,False
6812,E05012878,Horley West & Sidlow,8848.0,40.107368896925905,40.0,England,False
6813,E05012879,"Lower Kingswood, Tadworth & Walton",9724.0,45.725935828877,49.0,England,False
6814,E05012880,Meadvale & St John's,9668.0,37.9135291683906,39.0,England,False
6815,E05012881,Nork,9503.0,44.0855519309692,47.0,England,False
6816,E05012882,Redhill East,9104.0,35.9043277680141,36.0,England,False
6817,E05012883,Redhill West & Wray Common,11195.0,38.2078606520768,38.0,England,False
6818,E05012884,Reigate,10392.0,41.7880100076982,42.0,England,False
6819,E05012885,South Park & Woodhatch,8592.0,39.9191108007449,41.0,England,False
6820,E05012886,Tattenham Corner & Preston,9960.0,38.995281124498,39.5,England,False
6821,E05012887,Addlestone North,6557.0,37.9059020893701,36.0,England,False
6822,E05012888,Addlestone South,6915.0,41.2990600144613,41.0,England,False
6823,E05012889,Chertsey Riverside,5857.0,37.4073757896534,36.0,England,False
6824,E05012890,Chertsey St Ann's,6814.0,40.5227472850015,40.0,England,False
6825,E05012891,Egham Hythe,7294.0,37.6923498766109,36.0,England,False
6826,E05012892,Egham Town,7163.0,36.5941644562334,31.0,England,False
6827,E05012893,Englefield Green East,6873.0,28.9087734613706,22.0,England,False
6828,E05012894,Englefield Green West,6318.0,36.025482747705,28.0,England,False
